datetime,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
27/9/2008 7:18:00,27/9/2008,7:18:00,1.56,0,237.34,6.4,0,0,18.0
27/9/2008 7:24:00,27/9/2008,7:24:00,1.564,0,238.64,6.4,0,0,18.0
27/9/2008 7:30:00,27/9/2008,7:30:00,2.408,0.112,238.09,10,0,0,29.0
27/9/2008 7:36:00,27/9/2008,7:36:00,1.856,0,238.63,7.8,0,0,19.0
27/9/2008 7:42:00,27/9/2008,7:42:00,1.878,0,240.03,7.8,0,0,18.0
27/9/2008 7:48:00,27/9/2008,7:48:00,2.044,0.242,239.74,8.6,0,0,18.0
27/9/2008 7:54:00,27/9/2008,7:54:00,3.272,0.224,237.07,13.8,0,0,18.0
27/9/2008 8:00:00,27/9/2008,8:00:00,1.942,0.136,238.57,8,0,0,18.0
27/9/2008 8:06:00,27/9/2008,8:06:00,1.572,0,238.36,6.6,0,0,18.0
27/9/2008 8:12:00,27/9/2008,8:12:00,1.68,0,238.25,7.2,0,0,18.0
27/9/2008 8:18:00,27/9/2008,8:18:00,1.216,0,238.69,5,0,0,18.0
27/9/2008 8:24:00,27/9/2008,8:24:00,1.276,0,238.77,5.2,1,0,18.0
27/9/2008 8:30:00,27/9/2008,8:30:00,1.422,0.202,237.77,6,1,2,18.0
27/9/2008 8:36:00,27/9/2008,8:36:00,1.402,0.2,236.98,5.8,1,1,18.0
27/9/2008 8:42:00,27/9/2008,8:42:00,3.48,0.092,234.58,14.8,36,0,18.0
27/9/2008 8:48:00,27/9/2008,8:48:00,4.072,0.186,235.03,17.2,36,0,27.0
27/9/2008 8:54:00,27/9/2008,8:54:00,1.36,0.118,238.26,5.6,1,0,18.0
27/9/2008 9:00:00,27/9/2008,9:00:00,1.312,0.064,237.14,5.4,1,0,18.0
27/9/2008 9:06:00,27/9/2008,9:06:00,1.254,0,237.27,5.2,2,0,18.0
27/9/2008 9:12:00,27/9/2008,9:12:00,1.318,0.082,236.5,5.6,1,0,18.0
27/9/2008 9:18:00,27/9/2008,9:18:00,1.328,0.068,239.26,5.4,1,0,18.0
27/9/2008 9:24:00,27/9/2008,9:24:00,1.27,0,238.86,5.2,1,0,18.0
27/9/2008 9:30:00,27/9/2008,9:30:00,1.272,0,239.01,5.2,2,0,18.0
27/9/2008 9:36:00,27/9/2008,9:36:00,1.272,0,238.76,5.2,1,0,18.0
27/9/2008 9:42:00,27/9/2008,9:42:00,1.366,0.112,238.05,5.6,1,0,18.0
27/9/2008 9:48:00,27/9/2008,9:48:00,1.32,0.118,238.33,5.4,1,0,18.0
27/9/2008 9:54:00,27/9/2008,9:54:00,1.474,0.252,238.58,6.2,1,0,18.0
27/9/2008 10:00:00,27/9/2008,10:00:00,3.532,0.18,235.29,15,37,2,17.0
27/9/2008 10:06:00,27/9/2008,10:06:00,3.472,0.082,235.74,14.6,37,1,18.0
27/9/2008 10:12:00,27/9/2008,10:12:00,3.454,0,236.55,14.6,36,0,18.0
27/9/2008 10:18:00,27/9/2008,10:18:00,2.05,0,238.01,9,0,0,18.0
27/9/2008 10:24:00,27/9/2008,10:24:00,1.26,0,238.51,5.2,0,0,18.0
27/9/2008 10:30:00,27/9/2008,10:30:00,0.232,0,239.84,1,0,0,1.0
27/9/2008 10:36:00,27/9/2008,10:36:00,1.044,0.322,238.5,4.6,0,0,12.0
27/9/2008 10:42:00,27/9/2008,10:42:00,0.384,0.228,241.39,1.8,0,0,0.0
27/9/2008 10:48:00,27/9/2008,10:48:00,0.404,0.256,241.74,2,0,0,0.0
27/9/2008 10:54:00,27/9/2008,10:54:00,0.442,0,241.71,1.8,0,0,0.0
27/9/2008 11:00:00,27/9/2008,11:00:00,2.522,0,239.71,10.4,0,38,0.0
27/9/2008 11:06:00,27/9/2008,11:06:00,2.514,0.048,238.76,10.4,0,38,0.0
27/9/2008 11:12:00,27/9/2008,11:12:00,0.276,0,242.2,1.2,0,1,0.0
27/9/2008 11:18:00,27/9/2008,11:18:00,0.258,0,241.71,1.2,0,1,0.0
27/9/2008 11:24:00,27/9/2008,11:24:00,0.426,0.242,241.51,2,0,2,0.0
27/9/2008 11:30:00,27/9/2008,11:30:00,0.496,0.354,240.89,2.6,0,1,0.0
27/9/2008 11:36:00,27/9/2008,11:36:00,0.396,0.248,242.1,1.8,0,2,1.0
27/9/2008 11:42:00,27/9/2008,11:42:00,0.312,0.128,242.73,1.4,0,0,0.0
27/9/2008 11:48:00,27/9/2008,11:48:00,2.51,0.168,240.31,10.4,0,37,0.0
27/9/2008 11:54:00,27/9/2008,11:54:00,2.416,0,240.62,10,0,36,1.0
27/9/2008 12:00:00,27/9/2008,12:00:00,2.454,0,242.79,10,0,37,1.0
27/9/2008 12:06:00,27/9/2008,12:06:00,2.552,0.132,241.21,10.6,0,37,1.0
27/9/2008 12:12:00,27/9/2008,12:12:00,2.548,0.136,241.29,10.4,0,37,1.0
27/9/2008 12:18:00,27/9/2008,12:18:00,1.948,0.108,242.79,8.6,0,24,6.0
27/9/2008 12:24:00,27/9/2008,12:24:00,2.552,0.202,242.99,10.6,0,32,0.0
27/9/2008 12:30:00,27/9/2008,12:30:00,1.888,0.336,243.5,8,0,23,0.0
27/9/2008 12:36:00,27/9/2008,12:36:00,2.556,0.546,242.3,11,0,30,1.0
27/9/2008 12:42:00,27/9/2008,12:42:00,1.438,0.566,243.95,6.4,0,11,1.0
27/9/2008 12:48:00,27/9/2008,12:48:00,0.646,0.292,243.81,2.8,0,5,1.0
27/9/2008 12:54:00,27/9/2008,12:54:00,0.614,0.286,243.9,2.8,0,4,1.0
27/9/2008 13:00:00,27/9/2008,13:00:00,1.456,0.08,242.98,6,0,0,19.0
27/9/2008 13:06:00,27/9/2008,13:06:00,1.436,0.078,242.24,6,0,0,19.0
27/9/2008 13:12:00,27/9/2008,13:12:00,1.356,0,242.86,5.6,0,0,19.0
27/9/2008 13:18:00,27/9/2008,13:18:00,1.328,0,241.79,5.4,0,0,19.0
27/9/2008 13:24:00,27/9/2008,13:24:00,1.444,0.112,243.02,5.8,0,0,19.0
27/9/2008 13:30:00,27/9/2008,13:30:00,1.642,0.112,243.76,6.6,0,0,19.0
27/9/2008 13:36:00,27/9/2008,13:36:00,1.636,0.112,243.65,6.6,0,0,19.0
27/9/2008 13:42:00,27/9/2008,13:42:00,1.512,0.22,243.28,6.2,0,0,19.0
27/9/2008 13:48:00,27/9/2008,13:48:00,1.988,0.206,242.04,8.2,0,0,27.0
27/9/2008 13:54:00,27/9/2008,13:54:00,1.332,0,242.23,5.4,0,0,19.0
27/9/2008 14:00:00,27/9/2008,14:00:00,1.41,0.06,242.33,5.8,0,0,18.0
27/9/2008 14:06:00,27/9/2008,14:06:00,1.418,0.1,242.12,5.8,0,1,18.0
27/9/2008 14:12:00,27/9/2008,14:12:00,0.44,0.11,242.3,1.8,0,2,0.0
27/9/2008 14:18:00,27/9/2008,14:18:00,0.402,0.248,242.65,1.8,0,2,0.0
27/9/2008 14:24:00,27/9/2008,14:24:00,0.394,0.236,243.35,1.8,0,0,0.0
27/9/2008 14:30:00,27/9/2008,14:30:00,0.382,0.234,242.83,1.8,0,0,0.0
27/9/2008 14:36:00,27/9/2008,14:36:00,0.33,0.16,243.65,1.4,0,0,0.0
27/9/2008 14:42:00,27/9/2008,14:42:00,0.216,0,244.13,0.8,0,0,1.0
27/9/2008 14:48:00,27/9/2008,14:48:00,0.218,0,245.05,0.8,0,0,1.0
27/9/2008 14:54:00,27/9/2008,14:54:00,0.216,0,243.64,0.8,0,0,1.0
27/9/2008 15:00:00,27/9/2008,15:00:00,0.216,0,244.16,0.8,0,0,1.0
27/9/2008 15:06:00,27/9/2008,15:06:00,0.504,0.098,244.78,2,0,0,1.0
27/9/2008 15:12:00,27/9/2008,15:12:00,0.5,0.102,245.86,2,0,0,1.0
27/9/2008 15:18:00,27/9/2008,15:18:00,0.534,0.132,244.89,2.2,0,0,1.0
27/9/2008 15:24:00,27/9/2008,15:24:00,1.202,0.276,244.69,5,0,0,12.0
27/9/2008 15:30:00,27/9/2008,15:30:00,0.492,0.236,244.4,2.2,0,1,0.0
27/9/2008 15:36:00,27/9/2008,15:36:00,0.472,0.242,243.54,2.2,0,2,1.0
27/9/2008 15:42:00,27/9/2008,15:42:00,0.336,0.108,244.02,1.4,0,2,1.0
27/9/2008 15:48:00,27/9/2008,15:48:00,0.424,0.092,244.14,1.8,0,0,1.0
27/9/2008 15:54:00,27/9/2008,15:54:00,0.324,0.12,243.79,1.4,0,0,1.0
27/9/2008 16:00:00,27/9/2008,16:00:00,0.23,0,242.83,1,0,0,1.0
27/9/2008 16:06:00,27/9/2008,16:06:00,0.514,0.17,243.76,2.2,0,0,1.0
27/9/2008 16:12:00,27/9/2008,16:12:00,0.78,0.318,244.76,3.4,0,0,1.0
27/9/2008 16:18:00,27/9/2008,16:18:00,0.394,0.124,245.24,1.6,0,0,1.0
27/9/2008 16:24:00,27/9/2008,16:24:00,0.438,0.188,242.79,2.2,0,0,1.0
27/9/2008 16:30:00,27/9/2008,16:30:00,0.534,0.214,241.29,2.4,0,0,1.0
27/9/2008 16:36:00,27/9/2008,16:36:00,0.298,0.084,241.33,1.2,0,0,1.0
27/9/2008 16:42:00,27/9/2008,16:42:00,0.226,0,242.25,0.8,0,0,1.0
27/9/2008 16:48:00,27/9/2008,16:48:00,0.976,0.082,238.66,4,0,0,11.0
27/9/2008 16:54:00,27/9/2008,16:54:00,1.474,0.086,239.02,6,0,2,18.0
27/9/2008 17:00:00,27/9/2008,17:00:00,1.73,0.216,239.55,7.4,0,1,18.0
27/9/2008 17:06:00,27/9/2008,17:06:00,1.478,0.326,240.44,6.2,0,1,18.0
27/9/2008 17:12:00,27/9/2008,17:12:00,1.364,0.212,240.87,5.6,0,0,19.0
27/9/2008 17:18:00,27/9/2008,17:18:00,1.4,0.082,243.16,5.6,0,0,18.0
27/9/2008 17:24:00,27/9/2008,17:24:00,1.324,0,242.33,5.4,0,0,18.0
27/9/2008 17:30:00,27/9/2008,17:30:00,1.318,0,241.74,5.4,0,0,18.0
27/9/2008 17:36:00,27/9/2008,17:36:00,1.308,0,240.77,5.4,0,0,19.0
27/9/2008 17:42:00,27/9/2008,17:42:00,1.308,0,240.84,5.4,0,0,18.0
27/9/2008 17:48:00,27/9/2008,17:48:00,2.124,0.262,240.92,8.8,0,0,29.0
27/9/2008 17:54:00,27/9/2008,17:54:00,1.478,0.202,241.19,6.2,0,0,18.0
27/9/2008 18:00:00,27/9/2008,18:00:00,1.688,0.37,239.91,7.2,0,0,18.0
27/9/2008 18:06:00,27/9/2008,18:06:00,1.89,0.222,240.4,7.8,0,0,18.0
27/9/2008 18:12:00,27/9/2008,18:12:00,3.836,0.21,238.07,16,38,0,18.0
27/9/2008 18:18:00,27/9/2008,18:18:00,3.792,0.322,238.07,15.8,39,1,18.0
27/9/2008 18:24:00,27/9/2008,18:24:00,3.848,0.308,238.99,16,39,1,19.0
27/9/2008 18:30:00,27/9/2008,18:30:00,4.048,0.304,238.97,16.8,39,1,18.0
27/9/2008 18:36:00,27/9/2008,18:36:00,4.3,0.402,236.67,18.2,38,0,18.0
27/9/2008 18:42:00,27/9/2008,18:42:00,4.348,0.406,237.43,18.4,38,0,18.0
27/9/2008 18:48:00,27/9/2008,18:48:00,2.14,0.43,239.58,9,1,0,18.0
27/9/2008 18:54:00,27/9/2008,18:54:00,2.106,0.266,239.93,8.8,1,0,19.0
27/9/2008 19:00:00,27/9/2008,19:00:00,4.528,0.17,237.7,19,38,0,18.0
27/9/2008 19:06:00,27/9/2008,19:06:00,4.882,0.284,236.05,20.6,38,0,28.0
27/9/2008 19:12:00,27/9/2008,19:12:00,3.872,0.19,236.44,16.4,38,0,18.0
27/9/2008 19:18:00,27/9/2008,19:18:00,4.364,0.284,236.1,18.4,38,0,18.0
27/9/2008 19:24:00,27/9/2008,19:24:00,4.536,0.394,236.13,19.2,37,0,18.0
27/9/2008 19:30:00,27/9/2008,19:30:00,4.434,0.394,235.78,18.8,38,0,17.0
27/9/2008 19:36:00,27/9/2008,19:36:00,2.684,0.398,236.02,11.4,0,0,17.0
27/9/2008 19:42:00,27/9/2008,19:42:00,3.07,0.52,236.23,13,1,2,18.0
27/9/2008 19:48:00,27/9/2008,19:48:00,3.666,0.592,233.3,15.8,0,1,28.0
27/9/2008 19:54:00,27/9/2008,19:54:00,3.18,0.354,234.96,13.6,0,1,18.0
27/9/2008 20:00:00,27/9/2008,20:00:00,3.184,0.182,234.48,13.6,0,0,17.0
27/9/2008 20:06:00,27/9/2008,20:06:00,2.856,0.184,234.97,12,0,0,17.0
27/9/2008 20:12:00,27/9/2008,20:12:00,2.946,0.306,234.74,12.6,0,0,18.0
27/9/2008 20:18:00,27/9/2008,20:18:00,5.216,0.336,233.32,22.4,36,0,18.0
27/9/2008 20:24:00,27/9/2008,20:24:00,5.454,0.39,233.35,23.4,36,0,17.0
27/9/2008 20:30:00,27/9/2008,20:30:00,3.434,0.32,234.29,14.6,0,0,18.0
27/9/2008 20:36:00,27/9/2008,20:36:00,3.25,0.228,236,13.8,0,0,17.0
27/9/2008 20:42:00,27/9/2008,20:42:00,2.972,0.25,237.8,12.4,1,0,18.0
27/9/2008 20:48:00,27/9/2008,20:48:00,2.948,0.21,237.86,12.4,0,0,18.0
27/9/2008 20:54:00,27/9/2008,20:54:00,3.142,0.334,236.91,13.2,0,0,18.0
27/9/2008 21:00:00,27/9/2008,21:00:00,3.892,0.626,236.68,16.6,0,0,29.0
27/9/2008 21:06:00,27/9/2008,21:06:00,3.694,0.644,237.5,15.8,0,0,18.0
27/9/2008 21:12:00,27/9/2008,21:12:00,3.662,0.732,236.72,15.6,0,2,18.0
27/9/2008 21:18:00,27/9/2008,21:18:00,3.592,0.612,237.61,15.2,0,1,18.0
27/9/2008 21:24:00,27/9/2008,21:24:00,3.394,0.384,239.64,14.2,0,1,18.0
27/9/2008 21:30:00,27/9/2008,21:30:00,3.182,0.32,239.53,13.2,0,0,18.0
27/9/2008 21:36:00,27/9/2008,21:36:00,3.104,0.446,238.65,13,0,0,18.0
27/9/2008 21:42:00,27/9/2008,21:42:00,3.172,0.548,238.76,13.4,0,0,18.0
27/9/2008 21:48:00,27/9/2008,21:48:00,3.244,0.546,238.6,13.6,0,0,18.0
27/9/2008 21:54:00,27/9/2008,21:54:00,3.15,0.734,238.91,13.4,0,0,18.0
27/9/2008 22:00:00,27/9/2008,22:00:00,2.95,0.502,238.18,12.4,0,0,18.0
27/9/2008 22:06:00,27/9/2008,22:06:00,2.952,0.504,238.26,12.4,0,0,18.0
27/9/2008 22:12:00,27/9/2008,22:12:00,2.954,0.504,238.35,12.4,0,0,18.0
27/9/2008 22:18:00,27/9/2008,22:18:00,2.99,0.552,239.81,12.6,0,0,18.0
27/9/2008 22:24:00,27/9/2008,22:24:00,2.56,0.46,240.64,10.8,1,0,11.0
27/9/2008 22:30:00,27/9/2008,22:30:00,4.234,0.38,238.75,17.8,38,0,1.0
27/9/2008 22:36:00,27/9/2008,22:36:00,2.234,0.474,240.1,9.4,1,2,1.0
27/9/2008 22:42:00,27/9/2008,22:42:00,1.98,0.312,240.5,8.2,1,1,0.0
27/9/2008 22:48:00,27/9/2008,22:48:00,4.164,0.252,238.59,17.4,37,1,0.0
27/9/2008 22:54:00,27/9/2008,22:54:00,1.876,0.176,241.06,7.8,0,0,0.0
27/9/2008 23:00:00,27/9/2008,23:00:00,1.954,0.274,240.25,8.2,0,0,0.0
27/9/2008 23:06:00,27/9/2008,23:06:00,2.278,0.272,240.21,9.4,0,0,0.0
27/9/2008 23:12:00,27/9/2008,23:12:00,2.03,0.384,241.3,8.4,0,0,0.0
27/9/2008 23:18:00,27/9/2008,23:18:00,1.926,0.246,240.61,8,0,0,0.0
27/9/2008 23:24:00,27/9/2008,23:24:00,1.828,0.14,239.74,7.6,0,0,1.0
27/9/2008 23:30:00,27/9/2008,23:30:00,1.812,0.14,239.71,7.6,0,0,1.0
27/9/2008 23:36:00,27/9/2008,23:36:00,5.568,0.256,235.67,23.8,0,0,1.0
27/9/2008 23:42:00,27/9/2008,23:42:00,2.598,0.26,238.66,10.8,0,0,1.0
27/9/2008 23:48:00,27/9/2008,23:48:00,2.484,0.27,240.03,10.4,0,0,1.0
27/9/2008 23:54:00,27/9/2008,23:54:00,3.3,0.48,239.1,13.8,0,0,12.0
28/9/2008 0:00:00,28/9/2008,0:00:00,2.552,0.242,239.93,10.6,0,0,1.0
28/9/2008 0:06:00,28/9/2008,0:06:00,2.634,0.254,239.24,11,0,2,1.0
28/9/2008 0:12:00,28/9/2008,0:12:00,2.378,0.254,238.67,10,0,1,0.0
28/9/2008 0:18:00,28/9/2008,0:18:00,2.036,0.284,239.07,8.6,0,0,0.0
28/9/2008 0:24:00,28/9/2008,0:24:00,2.58,0.318,239.2,10.8,0,0,0.0
28/9/2008 0:30:00,28/9/2008,0:30:00,2.624,0.444,239.55,11,0,0,0.0
28/9/2008 0:36:00,28/9/2008,0:36:00,1.788,0.394,240.76,7.6,1,0,1.0
28/9/2008 0:42:00,28/9/2008,0:42:00,1.09,0.176,240.45,4.6,1,0,1.0
28/9/2008 0:48:00,28/9/2008,0:48:00,0.854,0.178,239.79,3.6,1,0,1.0
28/9/2008 0:54:00,28/9/2008,0:54:00,0.722,0,240.86,3,1,0,1.0
28/9/2008 1:00:00,28/9/2008,1:00:00,2.908,0.068,239.46,12,38,0,1.0
28/9/2008 1:06:00,28/9/2008,1:06:00,0.738,0,241.63,3.2,1,0,1.0
28/9/2008 1:12:00,28/9/2008,1:12:00,0.81,0.08,241.24,3.4,1,0,1.0
28/9/2008 1:18:00,28/9/2008,1:18:00,1.208,0.19,240.55,5.2,1,0,7.0
28/9/2008 1:24:00,28/9/2008,1:24:00,0.812,0.186,240.53,3.4,1,0,1.0
28/9/2008 1:30:00,28/9/2008,1:30:00,0.886,0.306,240.15,3.8,1,2,1.0
28/9/2008 1:36:00,28/9/2008,1:36:00,0.67,0.086,240.53,2.8,1,2,0.0
28/9/2008 1:42:00,28/9/2008,1:42:00,0.736,0.072,241.12,3,1,1,0.0
28/9/2008 1:48:00,28/9/2008,1:48:00,0.656,0.048,241.4,2.8,2,0,0.0
28/9/2008 1:54:00,28/9/2008,1:54:00,0.744,0.084,241.07,3,1,0,0.0
28/9/2008 2:00:00,28/9/2008,2:00:00,0.76,0.088,239.83,3.2,1,0,0.0
28/9/2008 2:06:00,28/9/2008,2:06:00,0.802,0.222,239.82,3.4,1,0,0.0
28/9/2008 2:12:00,28/9/2008,2:12:00,2.898,0,237.62,12.2,37,0,0.0
28/9/2008 2:18:00,28/9/2008,2:18:00,2.83,0.064,237.73,11.8,37,0,1.0
28/9/2008 2:24:00,28/9/2008,2:24:00,0.584,0.056,239.89,2.4,0,0,1.0
28/9/2008 2:30:00,28/9/2008,2:30:00,0.714,0.074,239.53,3,0,0,1.0
28/9/2008 2:36:00,28/9/2008,2:36:00,0.698,0.076,240.65,3,0,0,1.0
28/9/2008 2:42:00,28/9/2008,2:42:00,0.688,0.076,240.62,3,0,0,1.0
28/9/2008 2:48:00,28/9/2008,2:48:00,0.742,0.178,240.49,3.2,0,0,1.0
28/9/2008 2:54:00,28/9/2008,2:54:00,1.402,0.172,239.94,6,0,0,11.0
28/9/2008 3:00:00,28/9/2008,3:00:00,0.752,0.068,240.97,3.2,0,1,1.0
28/9/2008 3:06:00,28/9/2008,3:06:00,1.738,0.058,239.9,7.2,0,2,19.0
28/9/2008 3:12:00,28/9/2008,3:12:00,1.768,0.072,240.37,7.4,0,0,18.0
28/9/2008 3:18:00,28/9/2008,3:18:00,1.736,0.07,239.27,7.2,0,0,18.0
28/9/2008 3:24:00,28/9/2008,3:24:00,1.728,0.068,238.89,7.2,0,0,18.0
28/9/2008 3:30:00,28/9/2008,3:30:00,1.714,0,239.28,7.2,0,0,18.0
28/9/2008 3:36:00,28/9/2008,3:36:00,0.65,0.05,239.7,2.8,0,0,0.0
28/9/2008 3:42:00,28/9/2008,3:42:00,0.594,0.052,240.11,2.6,0,0,0.0
28/9/2008 3:48:00,28/9/2008,3:48:00,0.614,0,240.58,2.6,0,0,0.0
28/9/2008 3:54:00,28/9/2008,3:54:00,0.682,0.078,239.67,2.8,0,0,0.0
28/9/2008 4:00:00,28/9/2008,4:00:00,0.688,0.08,240.04,3,0,0,0.0
28/9/2008 4:06:00,28/9/2008,4:06:00,0.666,0.08,240.19,2.8,0,0,0.0
28/9/2008 4:12:00,28/9/2008,4:12:00,0.658,0.05,240.11,2.8,0,0,1.0
28/9/2008 4:18:00,28/9/2008,4:18:00,0.664,0.05,240.69,2.8,0,0,1.0
28/9/2008 4:24:00,28/9/2008,4:24:00,0.678,0.07,240.5,2.8,0,2,1.0
28/9/2008 4:30:00,28/9/2008,4:30:00,1.282,0.358,240.55,5.4,0,1,11.0
28/9/2008 4:36:00,28/9/2008,4:36:00,1.192,0.22,240.28,5,0,2,0.0
28/9/2008 4:42:00,28/9/2008,4:42:00,0.828,0.106,240.45,3.6,0,0,0.0
28/9/2008 4:48:00,28/9/2008,4:48:00,0.368,0,241.27,1.6,0,0,0.0
28/9/2008 4:54:00,28/9/2008,4:54:00,0.256,0.094,240.8,1.2,0,0,0.0
28/9/2008 5:00:00,28/9/2008,5:00:00,0.248,0.098,241.69,1.2,0,0,0.0
28/9/2008 5:06:00,28/9/2008,5:06:00,0.176,0,242.02,0.8,0,0,0.0
28/9/2008 5:12:00,28/9/2008,5:12:00,0.288,0.124,241.15,1.4,0,0,0.0
28/9/2008 5:18:00,28/9/2008,5:18:00,0.272,0.124,240.64,1.2,0,0,0.0
28/9/2008 5:24:00,28/9/2008,5:24:00,0.27,0.126,241.75,1.2,0,0,0.0
28/9/2008 5:30:00,28/9/2008,5:30:00,0.178,0,242.86,0.8,0,0,0.0
28/9/2008 5:36:00,28/9/2008,5:36:00,0.256,0.1,242.72,1.2,0,0,0.0
28/9/2008 5:42:00,28/9/2008,5:42:00,0.226,0.062,241.48,1.2,0,0,0.0
28/9/2008 5:48:00,28/9/2008,5:48:00,0.284,0.128,242.08,1.4,0,0,0.0
28/9/2008 5:54:00,28/9/2008,5:54:00,0.36,0.248,241.14,1.8,0,1,0.0
28/9/2008 6:00:00,28/9/2008,6:00:00,0.366,0.246,240.95,2,0,2,0.0
28/9/2008 6:06:00,28/9/2008,6:06:00,0.876,0.206,240.05,3.8,0,1,11.0
28/9/2008 6:12:00,28/9/2008,6:12:00,0.174,0,240.95,0.8,0,0,1.0
28/9/2008 6:18:00,28/9/2008,6:18:00,0.25,0.094,241.1,1.2,0,0,1.0
28/9/2008 6:24:00,28/9/2008,6:24:00,0.21,0,240.8,1.2,0,0,1.0
28/9/2008 6:30:00,28/9/2008,6:30:00,0.29,0.124,241.2,1.4,0,0,1.0
28/9/2008 6:36:00,28/9/2008,6:36:00,0.272,0.124,240.51,1.2,0,0,1.0
28/9/2008 6:42:00,28/9/2008,6:42:00,0.25,0.068,240.61,1.4,0,0,1.0
28/9/2008 6:48:00,28/9/2008,6:48:00,0.182,0,241.13,1,0,0,1.0
28/9/2008 6:54:00,28/9/2008,6:54:00,0.176,0,241.63,0.8,0,0,0.0
28/9/2008 7:00:00,28/9/2008,7:00:00,0.252,0.096,241.03,1.2,0,0,0.0
28/9/2008 7:06:00,28/9/2008,7:06:00,0.282,0.124,241.28,1.4,0,0,0.0
28/9/2008 7:12:00,28/9/2008,7:12:00,0.276,0.124,241.32,1.4,0,0,0.0
28/9/2008 7:18:00,28/9/2008,7:18:00,0.368,0.246,241.22,2,0,1,0.0
28/9/2008 7:24:00,28/9/2008,7:24:00,0.264,0.116,241.5,1.2,0,1,0.0
28/9/2008 7:30:00,28/9/2008,7:30:00,0.26,0.116,241.93,1.2,0,2,0.0
28/9/2008 7:36:00,28/9/2008,7:36:00,0.326,0,241.94,1.6,0,0,0.0
28/9/2008 7:42:00,28/9/2008,7:42:00,0.264,0.1,242.59,1.4,0,0,0.0
28/9/2008 7:48:00,28/9/2008,7:48:00,0.93,0.256,241.86,4,0,0,11.0
28/9/2008 7:54:00,28/9/2008,7:54:00,0.264,0.13,242.73,1.2,0,0,1.0
28/9/2008 8:00:00,28/9/2008,8:00:00,0.192,0,242.49,1,0,0,1.0
28/9/2008 8:06:00,28/9/2008,8:06:00,0.21,0,242.5,1,0,0,1.0
28/9/2008 8:12:00,28/9/2008,8:12:00,4.268,0,237.59,17.8,0,0,1.0
28/9/2008 8:18:00,28/9/2008,8:18:00,0.32,0.14,243.43,1.4,0,0,1.0
28/9/2008 8:24:00,28/9/2008,8:24:00,0.46,0.284,244.76,2.2,0,0,1.0
28/9/2008 8:30:00,28/9/2008,8:30:00,0.328,0.138,244.53,1.4,0,0,1.0
28/9/2008 8:36:00,28/9/2008,8:36:00,0.376,0.112,243.43,1.6,0,0,1.0
28/9/2008 8:42:00,28/9/2008,8:42:00,0.276,0,243.39,1.2,0,0,1.0
28/9/2008 8:48:00,28/9/2008,8:48:00,0.358,0.098,242.37,1.6,0,1,1.0
28/9/2008 8:54:00,28/9/2008,8:54:00,0.364,0.1,243.34,1.6,0,2,1.0
28/9/2008 9:00:00,28/9/2008,9:00:00,0.414,0.152,244.45,2,0,1,0.0
28/9/2008 9:06:00,28/9/2008,9:06:00,0.45,0.222,244.11,2,0,0,0.0
28/9/2008 9:12:00,28/9/2008,9:12:00,0.366,0.116,243.85,1.6,0,0,0.0
28/9/2008 9:18:00,28/9/2008,9:18:00,0.312,0.116,242.24,1.4,0,0,0.0
28/9/2008 9:24:00,28/9/2008,9:24:00,0.792,0.106,241.95,3.4,0,0,9.0
28/9/2008 9:30:00,28/9/2008,9:30:00,0.422,0,242.29,2,0,0,1.0
28/9/2008 9:36:00,28/9/2008,9:36:00,0.186,0,243.18,0.8,0,0,1.0
28/9/2008 9:42:00,28/9/2008,9:42:00,0.942,0.072,241.99,4.4,0,0,11.0
28/9/2008 9:48:00,28/9/2008,9:48:00,1.428,0.2,240.84,6,0,0,19.0
28/9/2008 9:54:00,28/9/2008,9:54:00,1.356,0.096,241.4,5.6,0,0,19.0
28/9/2008 10:00:00,28/9/2008,10:00:00,1.344,0.094,240.64,5.6,0,0,19.0
28/9/2008 10:06:00,28/9/2008,10:06:00,1.252,0,240.57,5.2,0,0,19.0
28/9/2008 10:12:00,28/9/2008,10:12:00,1.246,0,239.96,5.2,0,0,19.0
28/9/2008 10:18:00,28/9/2008,10:18:00,1.328,0.08,239.71,5.4,0,1,18.0
28/9/2008 10:24:00,28/9/2008,10:24:00,0.346,0.202,241.84,1.6,0,2,1.0
28/9/2008 10:30:00,28/9/2008,10:30:00,0.442,0.34,242.55,2.2,0,2,1.0
28/9/2008 10:36:00,28/9/2008,10:36:00,0.284,0.108,241.31,1.2,0,0,1.0
28/9/2008 10:42:00,28/9/2008,10:42:00,0.278,0.104,239.98,1.2,0,0,1.0
28/9/2008 10:48:00,28/9/2008,10:48:00,0.182,0,240.02,0.8,0,0,1.0
28/9/2008 10:54:00,28/9/2008,10:54:00,0.184,0,240.62,0.8,0,0,1.0
28/9/2008 11:00:00,28/9/2008,11:00:00,0.836,0.09,240.55,3.4,0,0,11.0
28/9/2008 11:06:00,28/9/2008,11:06:00,0.232,0,240.15,1.2,0,0,0.0
28/9/2008 11:12:00,28/9/2008,11:12:00,0.348,0.17,240.55,1.6,0,0,0.0
28/9/2008 11:18:00,28/9/2008,11:18:00,0.366,0.104,240.26,2,0,0,0.0
28/9/2008 11:24:00,28/9/2008,11:24:00,0.302,0.102,239.7,1.4,0,0,0.0
28/9/2008 11:30:00,28/9/2008,11:30:00,0.324,0,238.67,1.4,0,0,0.0
